Date,Gold Price (INR / 10gms),Silver Price (INR / 1kg),Price_Nifty,Price_Sensex
08-03-2020,39978.18386,41506.17135,"10,451.45","35,634.95"
09-03-2020,39788.81452,40169.4549,"10,458.40","35,697.40"
10-03-2020,40001.14827,41240.53881,"9,590.15","32,778.14"
11-03-2020,39454.24858,40605.37027,"9,955.20","34,103.48"
12-03-2020,37753.15805,39719.2931,"9,197.40","31,390.07"
13-03-2020,37400.52754,37740.35829,"8,967.05","30,579.09"
14-03-2020,37400.52754,37740.35829,"8,967.05","30,579.09"
15-03-2020,37400.52754,37740.35829,"8,967.05","30,579.09"
16-03-2020,35313.35508,30774.86379,"8,468.80","28,869.51"
17-03-2020,37119.00894,30058.6168,"8,263.45","28,288.23"
18-03-2020,35650.4492,29554.03679,"8,745.45","29,915.96"
19-03-2020,35540.12135,28940.76017,"7,610.25","25,981.24"
20-03-2020,36572.64696,30909.56445,"7,801.05","26,674.03"
21-03-2020,36572.64696,30909.56445,"7,801.05","26,674.03"
22-03-2020,36572.64696,30909.56445,"7,801.05","26,674.03"
23-03-2020,36972.56315,30321.67071,"8,317.85","28,535.78"
24-03-2020,39497.00345,33513.72704,"8,641.45","29,946.77"
25-03-2020,39878.81435,34688.56971,"8,660.25","29,815.59"
26-03-2020,40521.13352,35729.88376,"8,281.10","28,440.32"
27-03-2020,38855.34248,34391.5308,"8,597.75","29,468.49"
28-03-2020,38855.34248,34391.5308,"8,597.75","29,468.49"
29-03-2020,38855.34248,34391.5308,"8,597.75","29,468.49"
30-03-2020,39264.07093,34101.0021,"8,253.80","28,265.31"
31-03-2020,39003.6467,33768.65648,"8,083.80","27,590.95"
01-04-2020,38578.04494,34294.58627,"8,792.20","30,067.21"
02-04-2020,39810.13109,34902.80853,"8,792.20","30,067.21"
03-04-2020,40006.60131,35688.73553,"8,748.75","29,893.96"
04-04-2020,40006.60131,35688.73553,"8,748.75","29,893.96"
05-04-2020,40006.60131,35688.73553,"8,748.75","29,893.96"
06-04-2020,40397.35526,35672.11708,"8,748.75","29,893.96"
07-04-2020,40280.06699,36818.06942,"9,111.90","31,159.62"
08-04-2020,40612.90678,37130.32168,"8,993.85","30,690.02"
09-04-2020,41043.77107,37059.42498,"8,925.30","30,379.81"
10-04-2020,41043.77107,37059.42498,"8,925.30","30,379.81"
11-04-2020,41043.77107,37059.42498,"8,925.30","30,379.81"
12-04-2020,41043.77107,37059.42498,"8,925.30","30,379.81"
13-04-2020,41043.77107,37059.42498,"8,925.30","30,379.81"
14-04-2020,43072.17386,38351.76627,"8,925.30","30,379.81"
15-04-2020,41956.3114,38010.05257,"8,992.80","30,602.61"
16-04-2020,42537.63121,38122.76864,"9,266.75","31,588.72"
17-04-2020,41824.08236,37461.40963,"9,261.85","31,648.00"
18-04-2020,41824.08236,37461.40963,"9,261.85","31,648.00"
19-04-2020,41824.08236,37461.40963,"9,261.85","31,648.00"
20-04-2020,41505.12599,37291.10774,"8,981.45","30,636.71"
21-04-2020,41420.49815,36863.64004,"9,187.30","31,379.55"
22-04-2020,42723.18978,37239.6457,"9,313.90","31,863.08"
23-04-2020,42979.9135,37886.68545,"9,154.40","31,327.22"
24-04-2020,42160.32584,37629.5466,"9,282.30","31,743.08"
25-04-2020,42160.32584,37629.5466,"9,282.30","31,743.08"
26-04-2020,42160.32584,37629.5466,"9,282.30","31,743.08"
27-04-2020,42053.72673,37285.45525,"9,380.90","32,114.52"
28-04-2020,41688.47993,37325.05859,"9,553.35","32,720.16"
29-04-2020,41875.23942,37281.70991,"9,859.90","33,717.62"
30-04-2020,41392.42503,37278.09942,"9,293.50","31,715.35"
01-05-2020,41050.95944,36139.45102,"9,205.60","31,453.51"
02-05-2020,41050.95944,36139.45102,"9,205.60","31,453.51"
03-05-2020,41050.95944,36139.45102,"9,205.60","31,453.51"
04-05-2020,41536.34904,36284.45914,"9,270.90","31,685.75"
05-05-2020,41325.56188,35865.49603,"9,199.05","31,443.38"
06-05-2020,41423.48984,36917.47616,"9,251.50","31,642.70"
07-05-2020,41939.02056,36867.8459,"9,239.20","31,561.22"
08-05-2020,41939.02056,36867.8459,"9,239.20","31,561.22"
09-05-2020,41939.02056,36867.8459,"9,239.20","31,561.22"
10-05-2020,41939.02056,36867.8459,"9,239.20","31,561.22"
11-05-2020,41345.89263,37503.29242,"9,196.55","31,371.12"
12-05-2020,41557.74788,37800.85327,"9,383.55","32,008.61"
13-05-2020,41397.12425,37704.241,"9,142.75","31,122.89"
14-05-2020,41991.97503,37660.8554,"9,136.85","31,097.73"
15-05-2020,42115.16276,39437.08156,"8,823.25","30,028.98"
16-05-2020,42115.16276,39437.08156,"8,823.25","30,028.98"
17-05-2020,42115.16276,39437.08156,"8,823.25","30,028.98"
18-05-2020,42286.22309,42293.5361,"8,879.10","30,196.17"
19-05-2020,42242.51821,41611.77892,"9,066.55","30,818.61"
20-05-2020,42550.2933,42518.65377,"9,106.25","30,932.90"
21-05-2020,42025.14838,41917.94759,"9,039.25","30,672.59"
22-05-2020,42149.50689,41333.77273,"9,029.05","30,609.30"
23-05-2020,42149.50689,41333.77273,"9,029.05","30,609.30"
24-05-2020,42149.50689,41333.77273,"9,029.05","30,609.30"
25-05-2020,42149.50689,41333.77273,"9,029.05","30,609.30"
26-05-2020,41963.62259,42201.46321,"9,314.95","31,605.22"
27-05-2020,41128.65436,41720.85262,"9,490.10","32,200.59"
28-05-2020,41899.56115,42305.78451,"9,580.30","32,424.10"
29-05-2020,42217.77301,42957.75017,"9,826.15","33,303.52"
30-05-2020,42217.77301,42957.75017,"9,826.15","33,303.52"
31-05-2020,42217.77301,42957.75017,"9,826.15","33,303.52"
01-06-2020,42015.57451,44088.91906,"9,979.10","33,825.53"
02-06-2020,42417.42078,44483.32679,"10,061.55","34,109.54"
03-06-2020,41271.95482,43223.80233,"10,029.10","33,980.70"
04-06-2020,41172.48959,42987.65861,"10,142.15","34,287.24"
05-06-2020,40854.62827,42663.83706,"10,167.45","34,370.58"
06-06-2020,40854.62827,42663.83706,"10,167.45","34,370.58"
07-06-2020,40854.62827,42663.83706,"10,167.45","34,370.58"
08-06-2020,41040.82955,42804.73423,"10,046.65","33,956.69"
09-06-2020,41537.94989,42737.90817,"10,116.15","34,247.05"
10-06-2020,41806.05839,43006.55175,"9,902.00","33,538.37"
11-06-2020,42403.4976,43604.91986,"9,972.90","33,780.89"
12-06-2020,42574.65021,43286.88837,"9,813.70","33,228.80"
13-06-2020,42574.65021,43286.88837,"9,813.70","33,228.80"
14-06-2020,42574.65021,43286.88837,"9,813.70","33,228.80"
15-06-2020,41770.37408,41722.75373,"9,914.00","33,605.22"
16-06-2020,42077.67366,42595.12739,"9,881.15","33,507.92"
17-06-2020,42357.5236,42913.90596,"10,091.65","34,208.05"
18-06-2020,42175.41957,43205.58393,"10,244.40","34,731.73"
19-06-2020,42657.27634,43093.74652,"10,311.20","34,911.32"
20-06-2020,42657.27634,43093.74652,"10,311.20","34,911.32"
21-06-2020,42657.27634,43093.74652,"10,311.20","34,911.32"
22-06-2020,43195.75796,43787.85011,"10,471.00","35,430.43"
23-06-2020,43222.27402,43517.93207,"10,305.30","34,868.98"
24-06-2020,43061.78563,43536.03706,"10,288.90","34,842.10"
25-06-2020,42903.5656,42816.85719,"10,383.00","35,171.27"
26-06-2020,42444.48348,43304.25386,"10,312.40","34,961.52"
27-06-2020,42444.48348,43304.25386,"10,312.40","34,961.52"
28-06-2020,42444.48348,43304.25386,"10,312.40","34,961.52"
29-06-2020,43071.69044,43531.19312,"10,302.10","34,915.80"
30-06-2020,42929.18434,43327.37371,"10,430.05","35,414.45"
01-07-2020,43022.56115,44260.24472,"10,551.70","35,843.70"
02-07-2020,43246.89145,43613.07093,"10,607.35","36,021.42"
03-07-2020,42678.76204,43379.28207,"10,763.65","36,487.28"
04-07-2020,42678.76204,43379.28207,"10,763.65","36,487.28"
05-07-2020,42678.76204,43379.28207,"10,763.65","36,487.28"
06-07-2020,42927.36087,43830.13439,"10,799.65","36,674.52"
07-07-2020,42925.6669,43224.30318,"10,705.75","36,329.01"
08-07-2020,43743.91548,44647.24629,"10,813.45","36,737.69"
09-07-2020,43649.21648,45369.07413,"10,768.05","36,594.33"
10-07-2020,43675.3249,45465.35679,"10,802.70","36,693.69"
11-07-2020,43675.3249,45465.35679,"10,802.70","36,693.69"
12-07-2020,43675.3249,45465.35679,"10,802.70","36,693.69"
13-07-2020,43697.2346,46163.13663,"10,607.35","36,033.06"
14-07-2020,43709.98428,45834.96048,"10,618.20","36,051.81"
15-07-2020,43848.00411,46967.85545,"10,739.95","36,471.68"
16-07-2020,43661.73695,46482.83054,"10,901.70","37,020.14"
17-07-2020,43824.75714,46459.31042,"11,022.20","37,418.99"
18-07-2020,43824.75714,46459.31042,"11,022.20","37,418.99"
19-07-2020,43824.75714,46459.31042,"11,022.20","37,418.99"
20-07-2020,43720.9524,46811.6275,"11,162.25","37,930.33"
21-07-2020,44423.56031,49557.74781,"11,132.60","37,871.52"
22-07-2020,44530.01831,53474.9653,"11,215.45","38,140.47"
23-07-2020,45182.82701,54990.12008,"11,194.15","38,128.90"
24-07-2020,45892.9351,54226.57675,"11,131.80","37,934.73"
25-07-2020,45892.9351,54226.57675,"11,131.80","37,934.73"
26-07-2020,45892.9351,54226.57675,"11,131.80","37,934.73"
27-07-2020,46527.66897,58560.50041,"11,300.55","38,492.95"
28-07-2020,46801.0031,56774.15725,"11,202.85","38,071.13"
29-07-2020,47098.58157,58749.49934,"11,102.15","37,736.07"
30-07-2020,47098.65407,55720.11484,"11,073.45","37,606.89"
31-07-2020,47243.13492,57872.78016,"10,891.60","36,939.60"
01-08-2020,47243.13492,57872.78016,"10,891.60","36,939.60"
02-08-2020,47243.13492,57872.78016,"10,891.60","36,939.60"
03-08-2020,47174.90091,58361.94374,"11,095.25","37,687.91"
04-08-2020,47903.03694,58925.16754,"11,101.65","37,663.33"
05-08-2020,49551.75061,65189.16681,"11,200.15","38,025.45"
06-08-2020,49911.73368,67328.86795,"11,214.05","38,040.57"
07-08-2020,48911.77355,68220.98539,"11,270.15","38,182.08"
08-08-2020,48911.77355,68220.98539,"11,270.15","38,182.08"
09-08-2020,48911.77355,68220.98539,"11,270.15","38,182.08"
10-08-2020,49316.79685,68192.01991,"11,322.50","38,407.01"
11-08-2020,46833.2217,68282.60303,"11,308.40","38,369.63"
12-08-2020,46521.87499,62152.78189,"11,300.45","38,310.49"
13-08-2020,46880.21782,63294.62352,"11,178.40","37,877.34"
14-08-2020,46912.59522,64419.6352,"11,247.10","38,050.78"
15-08-2020,46912.59522,64419.6352,"11,247.10","38,050.78"
16-08-2020,46912.59522,64419.6352,"11,247.10","38,050.78"
17-08-2020,47509.76351,64816.14339,"11,385.35","38,528.32"
18-08-2020,48437.073,68300.1913,"11,408.40","38,614.79"
19-08-2020,47637.36912,65985.33108,"11,312.20","38,220.39"
20-08-2020,46580.97545,65056.01299,"11,371.60","38,434.72"
21-08-2020,46519.48506,64907.53625,"11,466.45","38,799.08"
22-08-2020,46519.48506,64907.53625,"11,466.45","38,799.08"
23-08-2020,46519.48506,64907.53625,"11,466.45","38,799.08"
24-08-2020,46825.67273,64760.31849,"11,472.25","38,843.88"
25-08-2020,45714.97221,63376.40629,"11,549.60","39,073.92"
26-08-2020,46269.05588,63181.75482,"11,559.25","39,113.47"
27-08-2020,46055.86801,65222.97082,"11,647.60","39,467.31"
28-08-2020,46549.48204,65043.46866,"11,387.50","38,628.29"
29-08-2020,46549.48204,65043.46866,"11,387.50","38,628.29"
30-08-2020,46549.48204,65043.46866,"11,387.50","38,628.29"
31-08-2020,46549.48204,65043.46866,"11,387.50","38,628.29"
01-09-2020,46715.97105,68415.38387,"11,470.25","38,900.80"
02-09-2020,45866.33262,65264.20714,"11,535.00","39,086.03"
03-09-2020,45829.39382,63532.20612,"11,527.45","38,990.94"
04-09-2020,45623.71149,63510.34748,"11,333.85","38,357.18"
05-09-2020,45623.71149,63510.34748,"11,333.85","38,357.18"
06-09-2020,45623.71149,63510.34748,"11,333.85","38,357.18"
07-09-2020,45440.76235,63220.49594,"11,355.05","38,417.23"
08-09-2020,45249.40001,63163.75338,"11,317.35","38,365.35"
09-09-2020,46193.40303,62948.94975,"11,278.00","38,193.92"
10-09-2020,46495.63342,64094.80706,"11,449.25","38,840.32"
11-09-2020,46175.10891,63723.73688,"11,464.45","38,854.55"
12-09-2020,46175.10891,63723.73688,"11,464.45","38,854.55"
13-09-2020,46175.10891,63723.73688,"11,464.45","38,854.55"
14-09-2020,46272.19693,63512.943,"11,440.05","38,756.63"
15-09-2020,45991.96433,64988.26057,"11,521.80","39,044.35"
16-09-2020,46428.31006,64797.99823,"11,604.55","39,302.85"
17-09-2020,45920.06665,63428.38903,"11,516.10","38,979.85"
18-09-2020,46275.72815,64188.49239,"11,504.95","38,845.82"
19-09-2020,46275.72815,64188.49239,"11,504.95","38,845.82"
20-09-2020,46275.72815,64188.49239,"11,504.95","38,845.82"
21-09-2020,45140.79334,62320.23005,"11,250.55","38,034.14"
22-09-2020,45089.17148,57485.14517,"11,153.65","37,734.08"
23-09-2020,44271.65142,55759.02718,"11,131.85","37,668.42"
24-09-2020,44299.87661,52871.93546,"10,805.55","36,553.60"
25-09-2020,44191.30787,53774.76459,"11,050.25","37,388.66"
26-09-2020,44191.30787,53774.76459,"11,050.25","37,388.66"
27-09-2020,44191.30787,53774.76459,"11,050.25","37,388.66"
28-09-2020,44174.38396,54237.60386,"11,227.55","37,981.63"
29-09-2020,44679.60096,56526.88707,"11,222.40","37,973.22"
30-09-2020,44682.95131,56182.25766,"11,247.55","38,067.93"
01-10-2020,45071.10576,55971.5835,"11,416.95","38,697.05"
02-10-2020,44921.60921,56333.47541,"11,416.95","38,697.05"
03-10-2020,44921.60921,56333.47541,"11,416.95","38,697.05"
04-10-2020,44921.60921,56333.47541,"11,416.95","38,697.05"
05-10-2020,45016.36466,56376.53754,"11,503.35","38,973.70"
06-10-2020,44978.78689,57122.63622,"11,662.40","39,574.57"
07-10-2020,44723.06051,55841.52899,"11,738.85","39,878.95"
08-10-2020,44627.70984,56652.09291,"11,834.60","40,182.67"
09-10-2020,45312.17563,57286.65282,"11,914.20","40,509.49"
10-10-2020,45312.17563,57286.65282,"11,914.20","40,509.49"
11-10-2020,45312.17563,57286.65282,"11,914.20","40,509.49"
12-10-2020,45200.76196,58827.89377,"11,930.95","40,593.80"
13-10-2020,44602.17276,58803.74228,"11,934.50","40,625.51"
14-10-2020,45085.80005,57063.91017,"11,971.05","40,794.74"
15-10-2020,44702.51282,56554.50311,"11,680.35","39,728.41"
16-10-2020,45060.69365,57619.40618,"11,762.45","39,982.98"
17-10-2020,45060.69365,57619.40618,"11,762.45","39,982.98"
18-10-2020,45060.69365,57619.40618,"11,762.45","39,982.98"
19-10-2020,44996.38597,58653.97919,"11,873.05","40,431.60"
20-10-2020,44795.79471,58118.43783,"11,896.80","40,544.37"
21-10-2020,45456.60807,59107.88316,"11,937.65","40,707.31"
22-10-2020,45058.44517,59056.32245,"11,896.45","40,558.49"
23-10-2020,45119.38525,58684.94622,"11,930.35","40,685.50"
24-10-2020,45119.38525,58684.94622,"11,930.35","40,685.50"
25-10-2020,45119.38525,58684.94622,"11,930.35","40,685.50"
26-10-2020,45065.71842,57636.26344,"11,767.75","40,145.50"
27-10-2020,45423.77161,58242.63312,"11,889.40","40,522.10"
28-10-2020,44377.69957,56778.86908,"11,729.60","39,922.46"
29-10-2020,44761.88716,55081.79613,"11,670.80","39,749.85"
30-10-2020,44931.82709,56408.02482,"11,642.40","39,614.07"
31-10-2020,44931.82709,56408.02482,"11,642.40","39,614.07"
01-11-2020,44931.82709,56408.02482,"11,642.40","39,614.07"
02-11-2020,45393.3874,57585.39938,"11,669.15","39,757.58"
03-11-2020,45681.64845,57859.11246,"11,813.50","40,261.13"
04-11-2020,45726.75863,57695.39447,"11,908.50","40,616.14"
05-11-2020,46237.42371,58606.2834,"12,120.30","41,340.16"
06-11-2020,46249.49019,61434.04046,"12,263.55","41,893.06"
07-11-2020,46249.49019,61434.04046,"12,263.55","41,893.06"
08-11-2020,46249.49019,61434.04046,"12,263.55","41,893.06"
09-11-2020,44411.40429,59709.11502,"12,461.05","42,597.43"
10-11-2020,44781.71785,57672.52161,"12,631.10","43,277.65"
11-11-2020,44557.55986,57967.08801,"12,749.15","43,593.67"
12-11-2020,44982.17565,58097.62826,"12,690.80","43,357.19"
13-11-2020,45395.76496,58206.16222,"12,719.95","43,443.00"
14-11-2020,45395.76496,58206.16222,"12,719.95","43,443.00"
15-11-2020,45395.76496,58206.16222,"12,719.95","43,443.00"
16-11-2020,45218.87347,58190.28239,"12,780.25","43,637.98"
17-11-2020,45277.43925,59034.08214,"12,874.20","43,952.71"
18-11-2020,44924.88666,58224.43469,"12,938.25","44,180.05"
19-11-2020,44440.00942,57375.90792,"12,771.70","43,599.96"
20-11-2020,44685.84676,57569.62664,"12,859.05","43,882.25"
21-11-2020,44685.84676,57569.62664,"12,859.05","43,882.25"
22-11-2020,44685.84676,57569.62664,"12,859.05","43,882.25"
23-11-2020,43852.05859,56965.73528,"12,926.45","44,077.15"
24-11-2020,42956.70918,55271.31591,"13,055.15","44,523.02"
25-11-2020,43044.62204,55666.47895,"12,858.40","43,828.10"
26-11-2020,42872.92146,55411.721,"12,987.00","44,259.74"
27-11-2020,42360.19299,55078.01185,"12,968.95","44,149.72"
28-11-2020,42360.19299,55078.01185,"12,968.95","44,149.72"
29-11-2020,42360.19299,55078.01185,"12,968.95","44,149.72"
30-11-2020,41897.1075,52652.17617,"13,109.05","44,655.44"
01-12-2020,43095.19215,56012.44497,"13,113.75","44,618.04"
02-12-2020,43168.96088,56797.52452,"13,133.90","44,632.65"
03-12-2020,43395.65047,57241.95006,"13,258.55","45,079.55"
04-12-2020,43811.65545,57587.48526,"13,355.75","45,426.97"
05-12-2020,43811.65545,57587.48526,"13,355.75","45,426.97"
06-12-2020,43811.65545,57587.48526,"13,355.75","45,426.97"
07-12-2020,44125.66585,56344.77077,"13,392.95","45,608.51"
08-12-2020,44331.97581,58080.19205,"13,529.10","46,103.50"
09-12-2020,43718.75668,57172.05129,"13,478.30","45,959.88"
10-12-2020,43771.5805,56685.78091,"13,513.85","46,099.01"
11-12-2020,43662.15423,56450.28246,"13,558.15","46,253.46"
12-12-2020,43662.15423,56450.28246,"13,558.15","46,253.46"
13-12-2020,43662.15423,56450.28246,"13,558.15","46,253.46"
14-12-2020,43411.62148,56553.76296,"13,567.85","46,263.17"
15-12-2020,43946.50469,57502.20793,"13,682.70","46,666.46"
16-12-2020,43917.71634,59594.06094,"13,740.70","46,890.34"
17-12-2020,44877.34136,61094.42109,"13,760.55","46,960.69"
18-12-2020,44483.29518,61089.83988,"13,328.40","45,553.96"
19-12-2020,44483.29518,61089.83988,"13,328.40","45,553.96"
20-12-2020,44483.29518,61089.83988,"13,328.40","45,553.96"
21-12-2020,44488.48779,61893.42543,"13,466.30","46,006.69"
22-12-2020,44620.0451,61257.18193,"13,601.10","46,444.18"
23-12-2020,44612.44374,60232.74737,"13,749.25","46,973.54"
24-12-2020,44612.44374,60232.74737,"13,873.20","47,353.75"
25-12-2020,44612.44374,60232.74737,"13,873.20","47,353.75"
26-12-2020,44612.44374,60232.74737,"13,873.20","47,353.75"
27-12-2020,44612.44374,60232.74737,"13,873.20","47,353.75"
28-12-2020,44612.44374,60232.74737,"13,873.20","47,353.75"
29-12-2020,44318.2292,61832.24103,"13,932.60","47,613.08"
30-12-2020,44699.52774,62291.85618,"13,981.95","47,746.22"
