Date,Gold Price (INR / 10gms),Silver Price (INR / 1kg),Price_Nifty,Price_Sensex,Impact
2025-02-24,82010.13,90623.16,22553.35,74454.41,-0.16
2025-02-25,80952.81,88634.21,22547.55,74602.12,-0.16
2025-02-26,81662.4,90299.54,22547.55,74602.12,-0.16
2025-02-27,80796.77,89116.89,22545.05,74612.43,-0.16
2025-02-28,79646.8,87651.35,22124.7,73198.1,-0.16
2025-03-03,81273.37,90075.04,22119.3,73085.94,-0.16
2025-03-04,81693.18,90150.01,22082.65,72989.93,-0.16
2025-03-05,81747.69,92136.85,22337.3,73730.23,-0.16
2025-03-06,81476.85,92363.33,22544.7,74340.09,-0.16
2025-03-07,81368.08,91175.28,22552.5,74332.58,-0.16
2025-03-10,80933.19,90353.47,22460.3,74115.17,-0.16
2025-03-11,81809.72,92366.99,22497.9,74102.32,-0.16
2025-03-12,82399.09,93874.02,22470.5,74029.76,-0.16
2025-03-13,83801.1,95617.43,22397.2,73828.91,-0.16
2025-03-14,83684.61,95539.34,22397.2,73828.91,-0.16
2025-03-17,83854.62,95242.08,22508.75,74169.95,-0.16
2025-03-18,84813.66,96628.49,22834.3,75301.26,-0.16
2025-03-19,84503.86,94568.94,22907.6,75449.05,-0.16
2025-03-20,84384.38,93783.25,23190.65,76348.06,-0.16
2025-03-21,83778.29,92405.39,23350.4,76905.51,-0.16
2025-03-24,83298.55,91962.63,23658.35,77984.38,-0.16
2025-03-25,83149.35,93502.8,23668.65,78017.19,-0.16
2025-03-26,83128.98,93651.85,23486.85,77288.5,-0.16
2025-03-27,84707.29,96595.99,23591.95,77606.43,-0.16
2025-03-28,85037.86,95449.59,23519.35,77414.92,-0.16
2025-03-31,85881.26,94761.45,23519.35,77414.92,-0.16
2025-04-01,85703.1,93861.52,23165.7,76024.51,-0.16
2025-04-02,86423.5,94956.04,23332.35,76617.44,-0.16
2025-04-03,85283.64,87690.41,23250.1,76295.36,-0.16
2025-04-04,82586.29,79833.42,22904.45,75364.69,-0.16
2025-04-07,81155.76,81147.51,22161.6,73137.9,-0.16
2025-04-08,82100.96,81846.51,22535.85,74227.08,-0.16
2025-04-09,84938.9,84266.39,22399.15,73847.15,-0.16
2025-04-10,87452.46,85010.6,22399.15,73847.15,-0.16
2025-04-11,89362.44,88258.65,22828.55,75157.26,-0.16
2025-04-14,88810.44,88932.36,22828.55,75157.26,-0.16
2025-04-15,89042.26,89152.92,23328.55,76734.89,-0.16
2025-04-16,91687.0,90749.89,23437.2,77044.29,-0.16
2025-04-17,91080.67,89244.57,23851.65,78553.2,-0.16
2025-04-21,93764.61,89453.78,24125.55,79408.5,-0.16
2025-04-22,93111.26,90022.88,24167.25,79595.59,-0.16
2025-04-23,89779.97,91848.89,24328.95,80116.49,-0.16
2025-04-24,91592.87,92038.18,24246.7,79801.43,-0.16
2025-04-25,89973.4,90425.68,24039.35,79212.53,-0.16
2025-04-28,91483.4,90563.77,24328.5,80218.37,-0.16
2025-04-29,90867.66,91105.86,24335.95,80288.38,-0.16
2025-04-30,90500.97,89079.79,24334.2,80242.24,-0.16
2025-05-01,87239.49,87481.37,24334.2,80242.24,-0.16
2025-05-02,88006.64,87108.04,24346.7,80501.99,-0.16
2025-05-05,89987.35,87519.78,24461.15,80796.84,-0.16
2025-05-06,92372.58,89662.11,24379.6,80641.07,-0.16
2025-05-07,92182.53,88684.86,24414.4,80746.78,-0.16
2025-05-08,89896.18,88292.74,24273.8,80334.81,-0.16
2025-05-09,92310.76,90434.32,24008.0,79454.47,-0.16
2025-05-12,88419.29,88935.53,24924.7,82429.9,-0.16
2025-05-13,88515.62,89785.87,24578.35,81148.22,-0.16
2025-05-14,87003.4,88130.13,24666.9,81330.56,-0.16
2025-05-15,88520.62,89273.71,25062.1,82530.74,-0.16
2025-05-16,87413.27,88341.8,25019.8,82330.59,-0.16
2025-05-19,88759.18,88825.15,24945.45,82059.42,-0.16
2025-05-20,90036.91,90522.74,24683.9,81186.44,-0.16
2025-05-21,91007.39,92024.91,24813.45,81596.63,-0.16
2025-05-22,90607.84,90949.1,24609.7,80951.99,-0.16
2025-05-23,92975.19,92438.95,24853.15,81721.08,-0.16
2025-05-26,92136.45,91605.04,25001.15,82176.45,-0.16
2025-05-27,90326.06,90750.43,24826.2,81551.63,-0.16
2025-05-28,90389.68,90565.32,24752.45,81312.32,-0.16
2025-05-29,91061.71,91369.18,24833.6,81633.02,-0.16
2025-05-30,90261.54,90269.77,24750.7,81451.01,-0.16
2025-06-02,92680.38,95036.85,24716.6,81373.75,-0.16
2025-06-03,91946.46,94693.71,24542.5,80737.51,-0.16
2025-06-04,92960.23,95120.63,24620.2,80998.25,-0.16
2025-06-05,92542.45,98568.88,24750.9,81442.04,-0.16
2025-06-06,91740.6,99465.96,25003.05,82188.99,-0.16
2025-06-09,91901.37,101187.76,25103.2,82445.21,-0.16
2025-06-10,91561.17,100750.65,25104.25,82391.72,-0.16
2025-06-11,91462.01,99593.99,25141.4,82515.14,-0.16
2025-06-12,92904.36,99510.36,24888.2,81691.98,-0.16
2025-06-13,94527.71,99952.19,24718.6,81118.6,-0.16
2025-06-16,94181.36,100878.1,24946.5,81796.15,-0.16
2025-06-17,93751.74,102676.78,24853.4,81583.3,-0.16
2025-06-18,94122.05,102363.07,24812.05,81444.66,-0.16
2025-06-19,94395.49,102660.46,24793.25,81361.87,-0.16
2025-06-20,93758.94,100147.61,25112.4,82408.17,-0.16
2025-06-23,94022.37,100636.26,24971.9,81896.79,-0.16
2025-06-24,91973.43,98979.43,25044.35,82055.11,-0.16
2025-06-25,91891.29,99663.28,25244.75,82755.51,-0.16
2025-06-26,92176.62,101166.16,25549.0,83755.87,-0.16
2025-06-27,90165.51,99254.49,25637.8,84058.9,-0.16
2025-06-30,90512.05,98501.64,25517.05,83606.46,-0.16
2025-07-01,91951.74,99433.66,25541.8,83697.29,-0.16
2025-07-02,92186.51,100298.26,25453.4,83409.69,-0.16
2025-07-03,91789.89,101344.68,25405.3,83239.47,-0.16
2025-07-04,91412.9,100876.5,25461.0,83432.89,-0.16
2025-07-07,91594.51,100646.21,25461.3,83442.5,-0.16
2025-07-08,91322.54,100717.13,25522.5,83712.51,-0.16
2025-07-09,91253.02,100167.25,25476.1,83536.08,-0.16
2025-07-10,91414.02,102061.63,25355.25,83190.28,-0.16
2025-07-11,92506.06,106607.99,25149.85,82500.47,-0.16
2025-07-14,92475.22,106125.08,25082.3,82253.46,-0.16
2025-07-15,92033.95,104571.22,25195.8,82570.91,-0.16
2025-07-16,92687.99,104653.8,25212.05,82634.48,-0.16
2025-07-17,92229.29,105083.02,25111.45,82259.24,-0.16
2025-07-18,92759.38,105742.37,24968.4,81757.73,-0.16
2025-07-21,94223.84,108299.68,25090.7,82200.34,-0.16
2025-07-22,95308.59,108965.28,25060.9,82186.81,-0.16
2025-07-23,94219.72,109035.15,25219.9,82726.64,-0.16
2025-07-24,93639.05,108391.85,25062.1,82184.17,-0.16
2025-07-25,92645.15,106058.41,24837.0,81463.09,-0.16
2025-07-28,92033.88,105759.28,24680.9,80891.02,-0.16
2025-07-29,92721.69,106253.02,24821.1,81337.95,-0.16
2025-07-30,92254.29,105152.76,24855.05,81481.86,-0.16
2025-07-31,92871.2,103079.92,24768.35,81185.58,-0.16
2025-08-01,94165.77,103476.3,24565.35,80599.91,-0.16
2025-08-04,94651.97,104323.62,24722.75,81018.72,-0.16
2025-08-05,95566.92,106497.26,24649.55,80710.25,-0.16
2025-08-06,95328.27,106513.83,24574.2,80543.99,-0.16
2025-08-07,95943.88,107667.75,24596.15,80623.26,-0.16
2025-08-08,96674.57,107991.82,24363.3,79857.79,-0.16
2025-08-11,94316.47,105936.2,24585.05,80604.08,-0.16
2025-08-12,94388.04,106817.53,24487.4,80235.59,-0.16
2025-08-13,94589.85,108423.34,24619.35,80539.91,-0.16
2025-08-14,93771.9,106789.53,24631.3,80597.66,-0.16
2025-08-15,94053.75,106836.71,24631.3,80597.66,-0.16
2025-08-18,93740.77,106779.01,24876.95,81273.75,-0.16
2025-08-19,92993.97,104576.82,24980.65,81644.39,-0.16
2025-08-20,93603.77,105561.11,25050.55,81857.84,-0.16
2025-08-21,93356.46,106388.15,25083.75,82000.71,-0.16
2025-08-22,94704.16,109463.79,24870.1,81306.85,-0.16
2025-08-25,94727.13,108594.49,24967.75,81635.91,-0.16
2025-08-26,95446.08,108673.22,24712.05,80786.54,-0.16
2025-08-27,95888.11,108964.78,24712.05,80786.54,-0.16
2025-08-28,96718.61,110449.39,24500.9,80080.57,-0.16
2025-08-29,97824.2,113208.77,24426.85,79809.65,-0.16
2025-09-01,98474.86,113961.76,24625.05,80364.49,-0.16
2025-09-02,100423.56,116202.62,24579.6,80157.88,-0.16
2025-09-03,101659.21,117531.08,24715.05,80567.71,-0.16
2025-09-04,100969.64,115844.1,24734.3,80718.01,-0.16
2025-09-05,102451.11,116464.0,24741.0,80710.76,-0.16
2025-09-08,103149.43,117453.29,24773.15,80787.3,-0.16
2025-09-09,103055.8,115629.09,24868.6,81101.32,-0.16
2025-09-10,103342.85,116664.88,24973.1,81425.15,-0.16
2025-09-11,102960.0,118043.47,25005.5,81548.73,-0.16
2025-09-12,103565.2,120288.77,25114.0,81904.7,-0.16
2025-09-15,104507.5,120670.94,25069.2,81785.74,-0.16
2025-09-16,104515.25,120330.38,25239.1,82380.69,-0.16
2025-09-17,104031.3,117887.82,25330.25,82693.71,-0.16
2025-09-18,102985.34,117880.44,25423.6,83013.96,-0.16
2025-09-19,104120.72,120628.59,25327.05,82626.23,-0.16
2025-09-22,105953.64,124058.69,25202.35,82159.97,-0.16
2025-09-23,107333.21,125463.4,25169.5,82102.1,-0.16
2025-09-24,106560.54,124993.99,25056.9,81715.63,-0.16
2025-09-25,106662.27,127578.57,24890.85,81159.68,-0.16
2025-09-26,107751.65,131920.35,24654.7,80426.46,-0.16
2025-09-29,108934.83,132892.0,24634.9,80364.94,-0.16
2025-09-30,109536.39,131909.66,24611.1,80267.62,-0.16
2025-10-01,110467.2,135074.18,24836.3,80983.31,-0.16
2025-10-02,109478.47,131156.33,24836.3,80983.31,-0.16
2025-10-03,110696.74,135766.67,24894.25,81207.17,-0.16
2025-10-06,112646.74,137173.13,25077.65,81790.12,-0.16
2025-10-07,113430.51,134575.72,25108.3,81926.75,-0.16
2025-10-08,115361.04,138822.41,25046.15,81773.66,-0.16
2025-10-09,112637.4,133721.76,25181.8,82172.1,-0.16
2025-10-10,113595.0,134106.04,25285.35,82500.82,-0.16
2025-10-13,117243.57,143051.65,25227.35,82327.05,-0.16
2025-10-14,117979.82,143427.56,25145.5,82029.98,-0.16
2025-10-15,119226.42,145783.99,25323.55,82605.43,-0.16
2025-10-16,120836.09,149691.4,25585.3,83467.66,-0.16
2025-10-17,118530.87,141063.59,25709.85,83952.19,-0.16
2025-10-20,122691.48,144633.01,25843.15,84363.37,-0.16
2025-10-21,115494.18,134065.59,25868.6,84426.34,-0.16
2025-10-22,114428.9,134282.22,25868.6,84426.34,-0.16
2025-10-23,116376.9,136763.66,25891.4,84556.4,-0.16
2025-10-24,116227.85,136527.65,25795.15,84211.88,-0.16
2025-10-27,113004.37,131480.29,25966.05,84778.84,-0.16
2025-10-28,112497.55,133665.65,25936.2,84628.16,-0.16
2025-10-29,112998.28,135361.37,26053.9,84997.13,-0.16
2025-10-30,113652.0,137553.78,25877.85,84404.46,-0.16
2025-10-31,113479.37,136766.84,25722.1,83938.71,-0.16
2025-11-03,114176.38,136681.71,25763.35,83978.49,-0.16
2025-11-04,112609.07,134439.43,25597.65,83459.15,-0.16
2025-11-05,113550.0,136543.57,25597.65,83459.15,-0.16
2025-11-06,113314.53,136077.66,25509.7,83311.01,-0.16
2025-11-07,114019.01,136891.81,25492.3,83216.28,-0.16
2025-11-10,117203.6,143025.56,25574.35,83535.35,-0.16
2025-11-11,117125.91,144362.51,25694.95,83871.32,-0.16
2025-11-12,119584.23,151690.29,25875.8,84466.51,-0.16
2025-11-13,119258.12,151174.04,25879.15,84478.67,-0.16
2025-11-14,116721.58,144459.95,25910.05,84562.78,-0.16
2025-11-17,115995.07,144341.62,26013.45,84950.95,-0.16
2025-11-18,115735.29,143767.89,25910.05,84673.02,-0.16
2025-11-19,116098.94,144607.63,26052.65,85186.47,-0.16
2025-11-20,115404.56,142949.18,26192.15,85632.68,-0.16
2025-11-21,116247.93,142213.88,26068.15,85231.92,-0.16
2025-11-24,117920.38,144940.13,25959.5,84900.71,-0.16
2025-11-25,118636.44,145985.41,25884.8,84587.01,-0.16
2025-11-26,119385.39,151670.92,26205.3,85609.51,-0.16
2025-11-27,119402.01,151692.03,26215.55,85720.38,-0.16
2025-11-28,121197.87,162177.54,26202.95,85706.67,-0.16
2025-12-01,121781.06,167815.58,26175.75,85641.9,-0.16
2025-12-02,120620.77,167055.71,26032.2,85138.27,-0.16
2025-12-03,121397.77,167444.12,25986.0,85106.81,-0.16
2025-12-04,122102.14,164802.24,26033.75,85265.32,-0.16
2025-12-05,121681.5,168740.7,26186.45,85712.37,-0.16
2025-12-08,121075.99,167072.25,25960.55,85102.69,-0.16
2025-12-09,121899.52,174354.52,25839.65,84666.28,-0.16
2025-12-10,121313.54,174549.38,25758.0,84391.27,-0.16
2025-12-11,123718.61,184557.4,25898.55,84818.13,-0.16
2025-12-12,124776.06,178054.19,26046.95,85267.66,-0.16
2025-12-15,125416.2,183288.72,26027.3,85213.36,-0.16
2025-12-16,125628.78,182992.78,25860.1,84679.86,-0.16
2025-12-17,127124.16,193681.95,25818.55,84559.65,-0.16
2025-12-18,126143.53,187760.42,25815.55,84481.81,-0.16
2025-12-19,126558.72,193970.24,25966.4,84929.36,-0.16
2025-12-22,127993.03,195551.78,26172.4,85567.48,-0.16
2025-12-23,129141.94,203055.46,26177.15,85524.84,-0.16
2025-12-24,128940.28,204409.15,26142.1,85408.7,-0.16
2025-12-26,131206.76,221577.81,26042.3,85041.45,-0.16
2025-12-29,124912.31,201749.66,25942.1,84695.54,-0.16
2025-12-30,126311.28,223638.11,25938.85,84675.08,-0.16
2025-12-31,124843.45,202417.48,26129.6,85220.6,-0.16
2026-01-01,124843.45,202417.48,26146.55,85188.6,-0.16
2026-01-02,124787.21,204072.1,26328.55,85762.01,-0.16
2026-01-05,128394.67,220402.81,26250.3,85439.62,-0.16
2026-01-06,130031.24,233622.23,26178.7,85063.34,-0.16
2026-01-07,128981.08,223607.23,26140.75,84961.14,-0.16
2026-01-08,128561.08,215870.05,25876.85,84180.96,-0.16
2026-01-09,129793.28,228016.25,25683.3,83576.24,-0.16
2026-01-12,133577.86,245466.71,25790.25,83878.17,-0.16
2026-01-13,132987.38,248857.25,25732.3,83627.69,-0.16
2026-01-14,134271.15,263733.15,25665.6,83382.71,-0.16
2026-01-15,133847.63,266390.52,25665.6,83382.71,-0.16
2026-01-16,133301.87,255921.37,25694.35,83570.35,-0.16
2026-01-19,133804.03,256885.45,25585.5,83246.18,-0.16
2026-01-20,139106.34,275330.95,25232.5,82180.47,-0.16
2026-01-21,141548.76,270131.46,25157.5,81909.63,-0.16
2026-01-22,144464.99,282455.42,25289.9,82307.37,-0.16
2026-01-23,146482.79,297089.66,25048.65,81537.7,-0.16
2026-01-26,149435.91,338545.28,25048.65,81537.7,-0.16
2026-01-27,149788.19,311149.82,25175.4,81857.48,-0.16
2026-01-28,156020.58,332873.93,25342.75,82344.68,-0.16
2026-01-29,157381.05,337456.07,25418.9,82566.37,-0.16
2026-01-30,139100.42,231022.56,25320.65,82269.78,-0.16
2026-02-02,136262.3,226326.6,25088.4,81666.46,-0.16
2026-02-03,142279.06,240943.32,25727.55,83739.13,-0.16
2026-02-04,143044.08,244681.43,25776.0,83817.69,-0.16
2026-02-05,140863.24,221749.36,25642.8,83313.93,-0.16
2026-02-06,143767.41,222814.51,25693.7,83580.4,-0.16
2026-02-09,147106.03,239012.0,25867.3,84065.75,-0.16
2026-02-10,146112.0,234238.24,25935.15,84273.92,-0.16
2026-02-11,147708.76,243930.89,25953.85,84233.64,-0.16
2026-02-12,143635.2,220384.34,25807.2,83674.92,-0.16
2026-02-13,146225.75,226679.02,25471.1,82626.76,-0.16
2026-02-16,146237.21,226696.78,25682.75,83277.15,-0.16
2026-02-17,142519.21,214372.78,25725.4,83450.96,-0.16
2026-02-18,145291.65,225837.97,25819.35,83734.25,-0.16
2026-02-19,145250.44,226418.36,25454.35,82498.14,-0.16
2026-02-20,148087.69,240845.57,25571.25,82814.71,-0.16
2026-02-23,151817.35,252381.36,25713.0,83294.66,-0.16
2026-02-24,150877.48,255931.04,25424.65,82225.92,-0.16
2026-02-25,152187.32,265822.12,25482.5,82276.07,-0.16
2026-02-26,151368.23,254394.55,25496.55,82248.61,-0.16
2026-02-27,153042.12,271183.44,25178.65,81287.19,-0.16
2026-03-02,155034.7,258520.0,24865.7,80238.85,-0.16
2026-03-03,150353.26,244111.34,24865.7,80238.85,-0.16
2026-03-04,151462.95,244440.42,24480.5,79116.19,-0.16
2026-03-05,150025.23,241942.45,24765.9,80015.9,-0.16
2026-03-06,151862.31,247342.49,24450.45,78918.9,-0.16
2026-03-09,150495.45,248383.25,24028.05,77566.16,-0.16
2026-03-10,153377.36,261263.84,24261.6,78205.98,-0.16
2026-03-11,153119.19,252062.64,23866.85,76863.71,-0.16
2026-03-12,151694.96,251065.57,23639.15,76034.42,-0.16
2026-03-13,150079.68,240347.3,23151.1,74563.92,0.0
2026-03-16,148620.88,238861.79,23408.8,75502.85,0.34
2026-03-17,148377.55,235962.14,23581.15,76070.84,1.0
2026-03-18,148377.55,235962.14,23581.15,76070.84,-0.32
